,timestamp,enhanced_altitude,enhanced_speed,utc_timestamp,timestamp_ms,heading,velocity,position_lat,position_long
203,100,18.799999999999955,0.0,2018-06-01 10:15:12,705,359.33,"(0.0, 0.0, -0.04)",52.407878413796425,13.073199391365051
204,100,18.799999999999955,0.0,2018-06-01 10:15:13,805,359.33,"(0.0, 0.0, -0.04)",52.40787908434868,13.07319981046021
205,100,18.799999999999955,0.0,2018-06-01 10:15:13,905,359.33,"(0.0, 0.0, -0.04)",52.40788009017706,13.073200229555368
206,101,18.799999999999955,0.0,2018-06-01 10:15:13,5,359.33,"(0.0, 0.0, -0.04)",52.40787975490093,13.073200648650527
207,101,18.799999999999955,0.0,2018-06-01 10:15:14,805,359.33,"(0.0, 0.0, -0.04)",52.407883862033486,13.073201067745686
208,102,18.600000000000023,0.0,2018-06-01 10:15:15,805,359.33,"(0.0, 0.0, -0.22)",52.40787573158741,13.073203330859542
209,102,18.600000000000023,0.0,2018-06-01 10:15:15,905,359.33,"(0.0, 0.0, -0.22)",52.407874977216125,13.073203163221478
210,103,18.600000000000023,1.426,2018-06-01 10:15:15,5,180.72,"(-0.01, -1.42, -0.23)",52.407873468473554,13.073202911764383
211,103,18.600000000000023,1.526,2018-06-01 10:15:15,105,180.53,"(-0.01, -1.52, -0.23)",52.407872043550014,13.073202911764383
212,103,18.600000000000023,1.552,2018-06-01 10:15:15,205,180.52,"(-0.01, -1.55, -0.23)",52.40787070244551,13.073202911764383
213,103,18.600000000000023,1.587,2018-06-01 10:15:15,305,181.51,"(-0.04, -1.58, -0.23)",52.40786927752197,13.073202660307288
214,103,18.600000000000023,1.608,2018-06-01 10:15:15,405,181.73,"(-0.04, -1.6, -0.23)",52.407868187874556,13.073202660307288
215,103,18.399999999999977,1.623,2018-06-01 10:15:15,505,181.58,"(-0.04, -1.62, -0.24)",52.40786709822714,13.073202995583415
216,103,18.399999999999977,1.625,2018-06-01 10:15:15,605,181.38,"(-0.03, -1.62, -0.24)",52.40786609239876,13.073203163221478
217,103,18.399999999999977,1.636,2018-06-01 10:15:15,705,181.86,"(-0.05, -1.63, -0.24)",52.407865254208446,13.073202995583415
218,103,18.399999999999977,1.64,2018-06-01 10:15:16,805,183.07,"(-0.08, -1.63, -0.24)",52.407864080742,13.073202660307288
219,103,18.399999999999977,1.648,2018-06-01 10:15:16,905,184.09,"(-0.11, -1.64, -0.24)",52.40786307491362,13.073202073574066
220,104,18.399999999999977,1.657,2018-06-01 10:15:16,5,184.55,"(-0.13, -1.65, -0.25)",52.40786215290427,13.07320173829794
221,104,18.399999999999977,1.659,2018-06-01 10:15:16,105,185.63,"(-0.16, -1.65, -0.25)",52.40786156617105,13.073200983926654
222,104,18.399999999999977,1.648,2018-06-01 10:15:16,205,186.49,"(-0.18, -1.63, -0.25)",52.407860895618796,13.0732003133744
223,104,18.200000000000045,1.556,2018-06-01 10:15:16,305,186.59,"(-0.17, -1.54, -0.25)",52.40786022506654,13.073199894279242
224,104,18.200000000000045,1.527,2018-06-01 10:15:16,405,186.46,"(-0.17, -1.51, -0.25)",52.40785963833332,13.073199559003115
225,104,18.200000000000045,1.434,2018-06-01 10:15:16,505,186.42,"(-0.16, -1.42, -0.25)",52.40785913541913,13.073199223726988
226,104,18.200000000000045,1.417,2018-06-01 10:15:16,605,186.58,"(-0.16, -1.4, -0.26)",52.40785846486688,13.07319880463183
227,104,18.200000000000045,1.384,2018-06-01 10:15:16,705,187.64,"(-0.18, -1.37, -0.26)",52.40785804577172,13.073198050260544
228,104,18.200000000000045,1.368,2018-06-01 10:15:17,805,188.36,"(-0.19, -1.35, -0.26)",52.407857375219464,13.073197714984417
229,104,18.200000000000045,1.359,2018-06-01 10:15:17,905,189.44,"(-0.22, -1.34, -0.26)",52.40785670466721,13.073197212070227
230,105,18.0,1.349,2018-06-01 10:15:17,5,189.52,"(-0.22, -1.33, -0.26)",52.40785603411496,13.073196960613132
231,105,18.0,1.33,2018-06-01 10:15:17,105,189.47,"(-0.21, -1.31, -0.26)",52.407855447381735,13.073196792975068
232,105,18.0,1.317,2018-06-01 10:15:17,205,189.4,"(-0.21, -1.29, -0.26)",52.40785486064851,13.073196709156036
233,105,18.0,1.294,2018-06-01 10:15:17,305,189.33,"(-0.2, -1.27, -0.26)",52.407854441553354,13.073196541517973
234,105,18.0,1.263,2018-06-01 10:15:17,405,189.05,"(-0.19, -1.24, -0.27)",52.40785410627723,13.073196457698941
235,105,18.0,1.167,2018-06-01 10:15:17,505,188.62,"(-0.17, -1.15, -0.27)",52.40785385482013,13.073196457698941
236,105,18.0,1.145,2018-06-01 10:15:17,605,188.02,"(-0.15, -1.13, -0.27)",52.40785360336304,13.073196457698941
237,105,17.799999999999955,1.11,2018-06-01 10:15:17,705,187.82,"(-0.15, -1.1, -0.27)",52.407853519544005,13.073196457698941
238,105,17.799999999999955,1.082,2018-06-01 10:15:18,805,187.68,"(-0.14, -1.07, -0.27)",52.40785318426788,13.073196457698941
239,105,17.799999999999955,1.054,2018-06-01 10:15:18,905,188.07,"(-0.14, -1.04, -0.27)",52.40785284899175,13.073196290060878
240,106,17.799999999999955,1.027,2018-06-01 10:15:18,5,187.29,"(-0.13, -1.01, -0.27)",52.40785259753466,13.073196457698941
241,106,17.799999999999955,0.999,2018-06-01 10:15:18,105,187.15,"(-0.12, -0.99, -0.27)",52.4078521784395,13.073196206241846
242,106,17.799999999999955,0.972,2018-06-01 10:15:18,205,186.64,"(-0.11, -0.96, -0.27)",52.4078519269824,13.073196038603783
243,106,17.799999999999955,0.89,2018-06-01 10:15:18,305,186.83,"(-0.1, -0.88, -0.27)",52.40785184316337,13.073195619508624
244,106,17.600000000000023,0.0,2018-06-01 10:15:18,405,186.83,"(0.0, 0.0, -0.27)",52.40785184316337,13.073195116594434
245,106,17.600000000000023,0.0,2018-06-01 10:15:18,505,186.83,"(0.0, 0.0, -0.27)",52.4078519269824,13.073194529861212
246,106,17.600000000000023,0.0,2018-06-01 10:15:19,805,186.83,"(0.0, 0.0, -0.28)",52.40785175934434,13.073192602023482
247,107,17.600000000000023,0.0,2018-06-01 10:15:20,805,186.83,"(0.0, 0.0, -0.18)",52.40785142406821,13.073183046653867
248,108,17.600000000000023,0.0,2018-06-01 10:15:21,805,186.83,"(0.0, 0.0, -0.15)",52.40784899331629,13.073172653093934
249,109,17.399999999999977,0.0,2018-06-01 10:15:22,805,186.83,"(0.0, 0.0, -0.13)",52.40784656256437,13.073156895115972
250,110,17.200000000000045,1.364,2018-06-01 10:15:23,805,242.13,"(-1.2, -0.63, -0.14)",52.40784497000277,13.073139041662216
251,111,17.0,1.272,2018-06-01 10:15:24,805,246.44,"(-1.16, -0.5, -0.15)",52.407846227288246,13.073124289512634
252,111,17.0,1.266,2018-06-01 10:15:24,905,246.65,"(-1.16, -0.5, -0.15)",52.40784647874534,13.073123199865222
253,112,17.0,1.258,2018-06-01 10:15:24,5,246.99,"(-1.15, -0.49, -0.15)",52.40784681402147,13.073122361674905
254,112,17.0,1.224,2018-06-01 10:15:25,805,246.66,"(-1.12, -0.48, -0.13)",52.40784698165953,13.073112051934004
255,113,16.799999999999955,1.265,2018-06-01 10:15:26,805,245.78,"(-1.15, -0.51, -0.12)",52.40784580819309,13.073098137974739
256,114,16.799999999999955,1.2,2018-06-01 10:15:27,805,245.4,"(-1.09, -0.49, -0.11)",52.40784580819309,13.073089253157377
257,115,16.600000000000023,1.479,2018-06-01 10:15:28,805,239.37,"(-1.27, -0.75, -0.12)",52.40783767774701,13.07307567447424
258,116,16.399999999999977,1.864,2018-06-01 10:15:29,805,236.89,"(-1.56, -1.01, -0.13)",52.40783231332898,13.07306008413434
259,116,16.399999999999977,1.972,2018-06-01 10:15:29,905,238.1,"(-1.67, -1.04, -0.14)",52.407832480967045,13.073057569563389
260,117,16.200000000000045,2.222,2018-06-01 10:15:30,804,240.28,"(-1.92, -1.1, -0.16)",52.40783038549125,13.07304005138576
261,117,16.0,2.338,2018-06-01 10:15:30,904,242.1,"(-2.06, -1.09, -0.17)",52.407831056043506,13.073035692796111
262,118,15.799999999999955,2.802,2018-06-01 10:15:31,805,243.78,"(-2.51, -1.23, -0.22)",52.40782720036805,13.07301172055304
263,118,15.600000000000023,2.83,2018-06-01 10:15:31,905,243.86,"(-2.54, -1.24, -0.22)",52.40782669745386,13.073008619248867
264,119,15.399999999999977,2.678,2018-06-01 10:15:32,805,243.18,"(-2.39, -1.2, -0.25)",52.407823679968715,13.072991268709302
265,120,15.0,2.429,2018-06-01 10:15:33,804,240.88,"(-2.12, -1.18, -0.28)",52.40782049484551,13.07297844439745
266,121,14.600000000000023,2.251,2018-06-01 10:15:34,805,235.07,"(-1.84, -1.28, -0.34)",52.40781580097973,13.072971403598785
267,121,14.600000000000023,2.226,2018-06-01 10:15:34,905,234.56,"(-1.81, -1.29, -0.34)",52.40781521424651,13.072970565408468
268,122,14.0,1.836,2018-06-01 10:15:35,804,223.19,"(-1.25, -1.33, -0.39)",52.407814376056194,13.072988418862224
269,122,14.0,1.816,2018-06-01 10:15:35,904,222.19,"(-1.21, -1.34, -0.39)",52.40781404078007,13.072988921776414
270,123,14.0,1.786,2018-06-01 10:15:35,4,221.38,"(-1.18, -1.34, -0.39)",52.407813873142004,13.072989424690604
271,123,14.0,1.698,2018-06-01 10:15:35,104,219.84,"(-1.08, -1.3, -0.4)",52.40781429223716,13.072994956746697
272,123,13.799999999999955,1.679,2018-06-01 10:15:35,204,218.46,"(-1.04, -1.31, -0.4)",52.407813370227814,13.072999315336347
273,123,14.0,1.598,2018-06-01 10:15:35,304,217.52,"(-0.97, -1.26, -0.38)",52.40781303495169,13.07300384156406
274,123,14.0,1.566,2018-06-01 10:15:35,404,216.74,"(-0.93, -1.25, -0.38)",52.40781404078007,13.073009038344026
275,123,13.799999999999955,1.468,2018-06-01 10:15:35,504,217.06,"(-0.88, -1.17, -0.39)",52.40781504660845,13.07301222346723
276,123,13.799999999999955,1.478,2018-06-01 10:15:36,804,221.21,"(-0.97, -1.11, -0.36)",52.40781471133232,13.07301415130496
277,123,13.799999999999955,1.503,2018-06-01 10:15:36,904,223.01,"(-1.02, -1.09, -0.37)",52.40781504660845,13.073012726381421
278,124,13.600000000000023,1.325,2018-06-01 10:15:37,804,234.73,"(-1.08, -0.76, -0.33)",52.40782493725419,13.073010966181755
279,125,13.399999999999977,1.109,2018-06-01 10:15:38,804,235.95,"(-0.91, -0.62, -0.32)",52.40783415734768,13.073029825463891
280,125,13.399999999999977,1.081,2018-06-01 10:15:38,904,235.04,"(-0.88, -0.61, -0.32)",52.40783382207155,13.073036698624492
281,126,13.399999999999977,0.974,2018-06-01 10:15:38,4,233.48,"(-0.78, -0.57, -0.32)",52.4078331515193,13.073041727766395
282,126,13.200000000000045,0.963,2018-06-01 10:15:38,104,228.42,"(-0.72, -0.63, -0.32)",52.40783172659576,13.073046673089266
283,126,13.200000000000045,0.96,2018-06-01 10:15:38,204,224.61,"(-0.67, -0.68, -0.31)",52.40783113986254,13.073049858212471
284,126,13.200000000000045,0.0,2018-06-01 10:15:38,304,224.61,"(0.0, 0.0, -0.32)",52.40783021785319,13.073053630068898
285,126,13.200000000000045,0.0,2018-06-01 10:15:38,404,224.61,"(0.0, 0.0, -0.32)",52.40782937966287,13.073056982830167
286,126,13.200000000000045,0.0,2018-06-01 10:15:38,504,224.61,"(0.0, 0.0, -0.31)",52.40783038549125,13.07305715046823
287,126,13.200000000000045,0.0,2018-06-01 10:15:38,604,224.61,"(0.0, 0.0, -0.32)",52.40783113986254,13.073057569563389
288,126,13.200000000000045,0.0,2018-06-01 10:15:38,704,224.61,"(0.0, 0.0, -0.31)",52.40783172659576,13.073057904839516
289,126,13.200000000000045,0.0,2018-06-01 10:15:39,804,224.61,"(0.0, 0.0, -0.32)",52.40783189423382,13.073058240115643
290,126,13.200000000000045,0.0,2018-06-01 10:15:39,904,224.61,"(0.0, 0.0, -0.31)",52.40783281624317,13.07305857539177
291,127,13.0,0.0,2018-06-01 10:15:39,4,224.61,"(0.0, 0.0, -0.31)",52.407833989709616,13.073059497401118
292,127,13.0,0.0,2018-06-01 10:15:39,104,224.61,"(0.0, 0.0, -0.32)",52.40783466026187,13.073059665039182
293,127,13.0,1.108,2018-06-01 10:15:39,204,227.46,"(-0.81, -0.74, -0.31)",52.40783516317606,13.073060251772404
294,127,12.799999999999955,1.116,2018-06-01 10:15:40,804,228.86,"(-0.84, -0.73, -0.32)",52.407837929204106,13.073060251772404
295,127,12.799999999999955,1.127,2018-06-01 10:15:40,904,228.52,"(-0.84, -0.74, -0.31)",52.407838348299265,13.073060503229499
296,128,12.799999999999955,1.128,2018-06-01 10:15:40,4,228.54,"(-0.84, -0.74, -0.31)",52.407838348299265,13.073060251772404
297,128,12.799999999999955,1.122,2018-06-01 10:15:40,104,229.1,"(-0.84, -0.73, -0.31)",52.40783851593733,13.073059916496277
298,128,12.799999999999955,1.107,2018-06-01 10:15:40,204,229.67,"(-0.84, -0.71, -0.32)",52.40783901885152,13.073059748858213
299,128,12.799999999999955,1.083,2018-06-01 10:15:40,304,230.11,"(-0.83, -0.69, -0.31)",52.40783952176571,13.073060000315309
300,128,12.600000000000023,1.059,2018-06-01 10:15:40,404,230.07,"(-0.81, -0.67, -0.31)",52.40783994086087,13.073060251772404
301,128,12.600000000000023,1.035,2018-06-01 10:15:40,504,229.98,"(-0.79, -0.66, -0.31)",52.40784044377506,13.073060754686594
302,128,12.600000000000023,1.012,2018-06-01 10:15:40,604,230.25,"(-0.77, -0.64, -0.31)",52.40784103050828,13.073060922324657
303,128,12.600000000000023,0.981,2018-06-01 10:15:40,704,229.22,"(-0.74, -0.64, -0.31)",52.40784170106053,13.07306201197207
304,128,12.600000000000023,0.952,2018-06-01 10:15:41,804,226.7,"(-0.69, -0.65, -0.31)",52.40784203633666,13.07306301780045
305,128,12.600000000000023,0.923,2018-06-01 10:15:41,904,224.63,"(-0.64, -0.65, -0.32)",52.40784253925085,13.073064191266894
306,129,12.600000000000023,0.0,2018-06-01 10:15:41,4,224.63,"(0.0, 0.0, -0.31)",52.40784262306988,13.073064275085926
307,129,12.399999999999977,0.0,2018-06-01 10:15:41,104,224.63,"(0.0, 0.0, -0.31)",52.40784262306988,13.073064275085926
308,129,12.399999999999977,0.0,2018-06-01 10:15:41,204,224.63,"(0.0, 0.0, -0.31)",52.40784262306988,13.07306444272399
309,129,12.399999999999977,0.0,2018-06-01 10:15:41,304,224.63,"(0.0, 0.0, -0.31)",52.40784262306988,13.073064610362053
310,129,12.399999999999977,0.0,2018-06-01 10:15:41,404,224.63,"(0.0, 0.0, -0.31)",52.407842790707946,13.073065113276243
311,129,12.200000000000045,0.0,2018-06-01 10:15:41,504,224.63,"(0.0, 0.0, -0.31)",52.407843293622136,13.073065532371402
312,129,12.399999999999977,0.0,2018-06-01 10:15:41,604,224.63,"(0.0, 0.0, -0.27)",52.407844215631485,13.073066370561719
313,129,12.200000000000045,0.0,2018-06-01 10:15:41,704,224.63,"(0.0, 0.0, -0.27)",52.40784497000277,13.073067460209131
314,129,12.399999999999977,0.0,2018-06-01 10:15:42,804,224.63,"(0.0, 0.0, -0.24)",52.407845724374056,13.07306838221848
315,129,12.200000000000045,0.0,2018-06-01 10:15:42,904,224.63,"(0.0, 0.0, -0.24)",52.40784631110728,13.073069304227829
316,130,12.399999999999977,0.0,2018-06-01 10:15:42,4,224.63,"(0.0, 0.0, -0.22)",52.40784647874534,13.073070226237178
317,130,12.200000000000045,0.0,2018-06-01 10:15:42,104,224.63,"(0.0, 0.0, -0.22)",52.407846646383405,13.073070729151368
318,130,12.200000000000045,0.0,2018-06-01 10:15:42,204,224.63,"(0.0, 0.0, -0.2)",52.40784681402147,13.073071399703622
319,130,12.200000000000045,0.0,2018-06-01 10:15:42,304,224.63,"(0.0, 0.0, -0.2)",52.407847149297595,13.073071734979749
320,130,12.200000000000045,0.0,2018-06-01 10:15:42,404,224.63,"(0.0, 0.0, -0.19)",52.40784748457372,13.073072489351034
321,130,12.200000000000045,0.0,2018-06-01 10:15:42,504,224.63,"(0.0, 0.0, -0.19)",52.40784773603082,13.073073076084256
322,130,12.200000000000045,0.0,2018-06-01 10:15:42,604,224.63,"(0.0, 0.0, -0.18)",52.40784823894501,13.073074081912637
323,130,12.200000000000045,0.0,2018-06-01 10:15:42,704,224.63,"(0.0, 0.0, -0.17)",52.407848658040166,13.073075003921986
324,130,12.200000000000045,0.0,2018-06-01 10:15:43,804,224.63,"(0.0, 0.0, -0.16)",52.407848658040166,13.07307567447424
325,130,12.200000000000045,0.0,2018-06-01 10:15:43,904,224.63,"(0.0, 0.0, -0.15)",52.40784882567823,13.073076512664557
326,131,12.200000000000045,0.0,2018-06-01 10:15:43,4,224.63,"(0.0, 0.0, -0.14)",52.40784890949726,13.073077015578747
327,131,12.200000000000045,0.0,2018-06-01 10:15:43,104,224.63,"(0.0, 0.0, -0.13)",52.407849160954356,13.073077518492937
328,131,12.200000000000045,0.0,2018-06-01 10:15:43,204,224.63,"(0.0, 0.0, -0.13)",52.40784941241145,13.073078272864223
329,131,12.200000000000045,0.0,2018-06-01 10:15:43,304,224.63,"(0.0, 0.0, -0.12)",52.40784974768758,13.073079194873571
330,131,12.200000000000045,0.0,2018-06-01 10:15:43,404,224.63,"(0.0, 0.0, -0.11)",52.40784999914467,13.07308011688292
331,131,12.200000000000045,0.0,2018-06-01 10:15:43,504,224.63,"(0.0, 0.0, -0.11)",52.40785016678274,13.0730811227113
332,131,12.200000000000045,0.0,2018-06-01 10:15:43,604,224.63,"(0.0, 0.0, -0.11)",52.40785066969693,13.073082463815808
333,131,12.200000000000045,0.0,2018-06-01 10:15:43,704,224.63,"(0.0, 0.0, -0.1)",52.40785142406821,13.073083804920316
334,131,12.200000000000045,0.0,2018-06-01 10:15:44,804,224.63,"(0.0, 0.0, -0.1)",52.40785075351596,13.073082715272903
335,131,12.200000000000045,0.0,2018-06-01 10:15:44,904,224.63,"(0.0, 0.0, -0.01)",52.40785075351596,13.073082799091935
336,132,12.200000000000045,0.0,2018-06-01 10:15:44,4,224.63,"(0.0, 0.0, 0.0)",52.40785083733499,13.07308305054903
337,132,12.200000000000045,0.0,2018-06-01 10:15:44,104,224.63,"(0.0, 0.0, 0.0)",52.40785092115402,13.073083302006125
338,132,12.200000000000045,0.0,2018-06-01 10:15:44,204,224.63,"(0.0, 0.0, 0.0)",52.40785117261112,13.073083637282252
339,132,12.200000000000045,0.0,2018-06-01 10:15:44,304,224.63,"(0.0, 0.0, 0.0)",52.40785134024918,13.073084056377411
340,132,12.200000000000045,0.0,2018-06-01 10:15:44,404,224.63,"(0.0, 0.0, 0.0)",52.407851591706276,13.073084559291601
341,132,12.200000000000045,0.0,2018-06-01 10:15:44,504,224.63,"(0.0, 0.0, 0.0)",52.40785184316337,13.073085146024823
342,132,12.200000000000045,0.0,2018-06-01 10:15:44,604,224.63,"(0.0, 0.0, 0.01)",52.4078521784395,13.07308548130095
343,132,12.200000000000045,0.0,2018-06-01 10:15:44,704,224.63,"(0.0, 0.0, 0.01)",52.407852513715625,13.073086068034172
344,132,12.200000000000045,0.0,2018-06-01 10:15:45,804,224.63,"(0.0, 0.0, 0.01)",52.40785259753466,13.073086654767394
345,132,12.200000000000045,0.0,2018-06-01 10:15:45,904,224.63,"(0.0, 0.0, 0.01)",52.40785276517272,13.073087157681584
346,133,12.200000000000045,0.0,2018-06-01 10:15:45,4,224.63,"(0.0, 0.0, 0.01)",52.40785293281078,13.073087576776743
347,133,12.200000000000045,0.0,2018-06-01 10:15:45,104,224.63,"(0.0, 0.0, 0.01)",52.40785310044885,13.073087995871902
348,133,12.200000000000045,0.0,2018-06-01 10:15:45,204,224.63,"(0.0, 0.0, 0.02)",52.40785335190594,13.07308841496706
349,133,12.200000000000045,0.0,2018-06-01 10:15:45,304,224.63,"(0.0, 0.0, 0.02)",52.407853519544005,13.07308891788125
350,133,12.200000000000045,0.0,2018-06-01 10:15:45,404,224.63,"(0.0, 0.0, 0.02)",52.40785385482013,13.07308942079544
351,133,12.200000000000045,0.0,2018-06-01 10:15:45,504,224.63,"(0.0, 0.0, 0.02)",52.40785419009626,13.073089756071568
352,133,12.200000000000045,0.0,2018-06-01 10:15:46,804,224.63,"(0.0, 0.0, 0.02)",52.40785519592464,13.073091600090265
353,133,12.200000000000045,0.0,2018-06-01 10:15:46,904,224.63,"(0.0, 0.0, 0.02)",52.40785553120077,13.073091935366392
354,134,12.200000000000045,0.0,2018-06-01 10:15:46,4,224.63,"(0.0, 0.0, 0.02)",52.407855950295925,13.073092270642519
355,134,12.200000000000045,0.0,2018-06-01 10:15:46,104,224.63,"(0.0, 0.0, 0.02)",52.407856453210115,13.073092522099614
356,134,12.200000000000045,0.0,2018-06-01 10:15:47,804,224.63,"(0.0, 0.0, 0.03)",52.40786047652364,13.073095455765724
357,134,12.200000000000045,0.0,2018-06-01 10:15:47,904,224.63,"(0.0, 0.0, 0.03)",52.40786072798073,13.073095623403788
358,135,12.200000000000045,0.0,2018-06-01 10:15:47,4,224.63,"(0.0, 0.0, 0.11)",52.407860811799765,13.073095874860883
359,135,12.200000000000045,0.0,2018-06-01 10:15:47,104,224.63,"(0.0, 0.0, 0.15)",52.40786097943783,13.073096042498946
360,135,12.200000000000045,0.0,2018-06-01 10:15:47,204,224.63,"(0.0, 0.0, 0.15)",52.40786123089492,13.073096377775073
361,135,12.200000000000045,0.0,2018-06-01 10:15:47,304,224.63,"(0.0, 0.0, 0.18)",52.40786164999008,13.073096964508295
362,135,12.200000000000045,0.0,2018-06-01 10:15:47,404,224.63,"(0.0, 0.0, 0.24)",52.40786215290427,13.073097467422485
363,135,12.200000000000045,0.0,2018-06-01 10:15:47,504,224.63,"(0.0, 0.0, 0.27)",52.407862823456526,13.073097886517644
364,135,12.399999999999977,0.0,2018-06-01 10:15:47,604,224.63,"(0.0, 0.0, 0.29)",52.407863326370716,13.073098389431834
365,135,12.399999999999977,0.0,2018-06-01 10:15:47,704,224.63,"(0.0, 0.0, 0.3)",52.407863745465875,13.073098892346025
366,135,12.399999999999977,0.0,2018-06-01 10:15:48,804,224.63,"(0.0, 0.0, 0.31)",52.40786399692297,13.073099395260215
367,135,12.399999999999977,0.0,2018-06-01 10:15:48,904,224.63,"(0.0, 0.0, 0.32)",52.40786416456103,13.073099898174405
368,136,12.399999999999977,0.0,2018-06-01 10:15:48,4,224.63,"(0.0, 0.0, 0.32)",52.4078643321991,13.073100484907627
369,136,12.399999999999977,0.0,2018-06-01 10:15:48,104,224.63,"(0.0, 0.0, 0.32)",52.407864751294255,13.07310107164085
370,136,12.399999999999977,0.0,2018-06-01 10:15:48,204,224.63,"(0.0, 0.0, 0.27)",52.40786542184651,13.073101826012135
371,136,12.399999999999977,0.0,2018-06-01 10:15:48,304,224.63,"(0.0, 0.0, 0.28)",52.40786600857973,13.073102496564388
372,136,12.399999999999977,0.0,2018-06-01 10:15:48,404,224.63,"(0.0, 0.0, 0.25)",52.40786651149392,13.073103670030832
373,136,12.399999999999977,0.0,2018-06-01 10:15:48,504,224.63,"(0.0, 0.0, 0.25)",52.40786701440811,13.073104759678245
374,136,12.399999999999977,0.0,2018-06-01 10:15:48,604,224.63,"(0.0, 0.0, 0.23)",52.4078677687794,13.07310551404953
375,136,12.399999999999977,0.0,2018-06-01 10:15:49,804,224.63,"(0.44, 0.55, 0.21)",52.40786877460778,13.073106771335006
376,136,12.399999999999977,0.0,2018-06-01 10:15:49,904,224.63,"(0.44, 0.54, 0.2)",52.407869109883904,13.073107358068228
377,137,12.600000000000023,0.0,2018-06-01 10:15:49,4,224.63,"(0.0, 0.0, 0.2)",52.40786927752197,13.073107525706291
378,137,12.600000000000023,0.0,2018-06-01 10:15:49,104,224.63,"(0.0, 0.0, 0.18)",52.40786986425519,13.073108028620481
379,137,12.600000000000023,0.0,2018-06-01 10:15:49,204,224.63,"(0.42, 0.54, 0.18)",52.40787036716938,13.073108866810799
380,137,12.600000000000023,0.0,2018-06-01 10:15:49,304,224.63,"(0.45, 0.52, 0.17)",52.40787070244551,13.073110291734338
381,137,12.600000000000023,0.0,2018-06-01 10:15:49,404,224.63,"(0.0, 0.0, 0.18)",52.407871121540666,13.073111129924655
382,137,12.600000000000023,0.0,2018-06-01 10:15:49,504,224.63,"(0.0, 0.0, 0.17)",52.40787170827389,13.07311188429594
383,137,12.600000000000023,0.0,2018-06-01 10:15:49,604,224.63,"(0.0, 0.0, 0.17)",52.40787221118808,13.07311238721013
384,137,12.600000000000023,0.0,2018-06-01 10:15:49,704,224.63,"(0.0, 0.0, 0.16)",52.407872546464205,13.073112638667226
385,137,12.600000000000023,0.0,2018-06-01 10:15:50,804,224.63,"(0.0, 0.0, 0.16)",52.40787263028324,13.073112973943353
386,137,12.600000000000023,0.0,2018-06-01 10:15:50,904,224.63,"(0.0, 0.0, 0.15)",52.40787263028324,13.073113476857543
387,138,12.600000000000023,0.0,2018-06-01 10:15:50,4,224.63,"(0.0, 0.0, 0.15)",52.407873049378395,13.073113895952702
388,138,12.600000000000023,0.0,2018-06-01 10:15:50,104,224.63,"(0.0, 0.0, 0.15)",52.40787338465452,13.073114734143019
389,138,12.600000000000023,0.0,2018-06-01 10:15:50,204,224.63,"(0.0, 0.0, 0.15)",52.407873552292585,13.073115572333336
390,138,12.600000000000023,0.0,2018-06-01 10:15:50,304,224.63,"(0.0, 0.0, 0.14)",52.40787371993065,13.073116326704621
391,138,12.600000000000023,0.0,2018-06-01 10:15:50,404,224.63,"(0.58, 0.45, 0.25)",52.40787380374968,13.073117081075907
392,138,12.600000000000023,0.0,2018-06-01 10:15:50,504,224.63,"(0.0, 0.0, 0.33)",52.40787388756871,13.073117835447192
393,138,12.600000000000023,0.0,2018-06-01 10:15:50,604,224.63,"(0.0, 0.0, 0.36)",52.40787413902581,13.073118589818478
394,138,12.600000000000023,0.0,2018-06-01 10:15:50,704,224.63,"(0.0, 0.0, 0.38)",52.4078743904829,13.073119428008795
395,138,12.799999999999955,0.0,2018-06-01 10:15:51,804,224.63,"(0.0, 0.0, 0.4)",52.407874474301934,13.073119847103953
396,138,12.799999999999955,0.0,2018-06-01 10:15:51,904,224.63,"(0.0, 0.0, 0.41)",52.407874474301934,13.073120098561049
397,139,12.799999999999955,0.0,2018-06-01 10:15:51,4,224.63,"(0.38, 0.43, 0.41)",52.40787480957806,13.07312068529427
398,139,12.799999999999955,0.0,2018-06-01 10:15:51,104,224.63,"(0.38, 0.45, 0.33)",52.40787489339709,13.073121272027493
399,139,12.799999999999955,0.0,2018-06-01 10:15:51,204,224.63,"(0.0, 0.0, 0.33)",52.407875061035156,13.073122026398778
400,139,12.799999999999955,0.0,2018-06-01 10:15:51,304,224.63,"(0.0, 0.0, 0.28)",52.40787531249225,13.073122780770063
401,139,12.799999999999955,0.0,2018-06-01 10:15:51,404,224.63,"(0.0, 0.0, 0.29)",52.40787556394935,13.073123535141349
402,139,12.799999999999955,0.0,2018-06-01 10:15:51,504,224.63,"(0.0, 0.0, 0.25)",52.40787573158741,13.073124289512634
403,139,12.799999999999955,0.0,2018-06-01 10:15:51,604,224.63,"(0.0, 0.0, 0.23)",52.407875983044505,13.073125379160047
404,139,12.799999999999955,0.0,2018-06-01 10:15:51,704,224.63,"(0.0, 0.0, 0.23)",52.40787606686354,13.073126468807459
405,139,12.799999999999955,0.0,2018-06-01 10:15:52,804,224.63,"(0.0, 0.0, 0.21)",52.407875983044505,13.073127139359713
406,139,12.799999999999955,0.0,2018-06-01 10:15:52,904,224.63,"(0.0, 0.0, 0.21)",52.40787589922547,13.073127642273903
407,140,12.799999999999955,0.0,2018-06-01 10:15:52,4,224.63,"(0.0, 0.0, 0.2)",52.407875983044505,13.073128312826157
